statusCode,statusMessage,croppingSerlNo,croppingSeasonName,croppingDate,croppingEndDate,croppingSystem,itemCode,cultivationArea,calCultivationArea,plantNum,calPlantNum,stemSlabNum,planSlabNum,plantDensity,standardPlantDensity,floodlightDec,leafArea,stndTemp,stndWeight,stndSolar,stndMeta,userId
,,4736.0,2021년_방울토마토,2021-08-02 00:00:00,2022-01-15 00:00:00,,80600.0,4295.5,14200.0,32500.0,0.4,,,,,,,,,,,PF_0010055
,,4971.0,2021방울토마토 노나리,2021-12-02 00:00:00,2022-07-10 00:00:00,,80600.0,4295.5,14200.0,39000.0,0.4,,,,,,,,,,,PF_0010055
0.0,NORMAL_CODE,2248.0,2019년_방울토마토,2019-10-04 00:00:00,2020-07-15 00:00:00,,80600.0,2000.0,6611.57,16000.0,0.4,,,,,,,,,,,PF_0010056
,,3061.0,2020_오이(청풍),2020-02-22 00:00:00,2020-06-30 00:00:00,,90100.0,1999.83,6611.0,13500.0,0.5,,,,,,,,,,,PF_0010056
,,3181.0,2020_오이(청춘),2020-05-09 00:00:00,2020-07-31 00:00:00,,90100.0,1999.83,6611.0,13500.0,0.5,,,,,,,,,,,PF_0010056
,,3344.0,2020년_오이,2020-08-11 00:00:00,2021-07-30 00:00:00,,90100.0,2000.0,6611.57,16000.0,0.4,,,,,,,,,,,PF_0010056
,,4420.0,2021년_방울토마토,2021-01-12 00:00:00,2021-06-30 00:00:00,,80600.0,998.25,3300.0,8000.0,0.4,,,,,,,,,,,PF_0010056
,,4755.0,2021년_방울토마토,2021-08-06 00:00:00,2022-01-15 00:00:00,,80600.0,1996.5,6600.0,16000.0,0.4,,,,,,,,,,,PF_0010056
,,5031.0,2021방울토마토 노나리,2021-12-18 00:00:00,2022-06-30 00:00:00,,80600.0,1996.5,6600.0,16000.0,0.4,,,,,,,,,,,PF_0010056
0.0,NORMAL_CODE,2249.0,2019년_방울토마토,2019-10-05 00:00:00,2020-07-15 00:00:00,,80600.0,1000.0,3305.79,9000.0,0.4,,,,,,,,,,,PF_0010057
,,3383.0,2020년_방울토마토(노나리),2020-10-04 00:00:00,2021-05-16 00:00:00,,80600.0,1000.0,3305.79,9000.0,0.4,,,,,,,,,,,PF_0010057
,,4737.0,2021년_방울토마토,2021-10-24 00:00:00,2022-05-30 00:00:00,,80600.0,998.25,3300.0,8800.0,0.4,,,,,,,,,,,PF_0010057
0.0,NORMAL_CODE,2252.0,2019년_토마토,2019-09-16 00:00:00,2020-08-05 00:00:00,,80300.0,2147.75,7100.0,16000.0,0.4,,,,,,,,,,,PF_0010059
,,3394.0,2020년_토마토,2020-08-20 00:00:00,2021-07-15 00:00:00,,80300.0,2147.75,7100.0,16000.0,0.4,,,,,,,,,,,PF_0010059
0.0,NORMAL_CODE,2255.0,2019년_딸기,2019-09-15 00:00:00,2020-06-05 00:00:00,,80400.0,2000.0,6611.57,40000.0,0.2,,,,,,,,,,,PF_0010060
,,3378.0,2020년_딸기,2020-09-07 00:00:00,2021-06-01 00:00:00,,80400.0,2000.0,6611.57,40000.0,0.2,,,,,,,,,,,PF_0010060
,,4733.0,2021년_딸기,2021-09-06 00:00:00,2022-05-30 00:00:00,,80400.0,2000.0,6611.57,40000.0,0.2,,,,,,,,,,,PF_0010060
,,4735.0,2021년_파프리카,2021-08-27 00:00:00,2022-07-30 00:00:00,,132600.0,2400.0,7933.88,24000.0,0.30000000000000004,,,,,,,,,,,PF_0010060
0.0,NORMAL_CODE,2258.0,2019년_오이,2019-10-18 00:00:00,2020-05-31 00:00:00,,90100.0,3700.0,12231.4,27000.0,0.5,,,,,,,,,,,PF_0010063
,,3654.0,2020년_포도,2019-12-01 00:00:00,2020-12-31 00:00:00,,60300.0,1500.0,4958.68,500.0,9.9,,,,,,,,,,,PF_0010063
0.0,NORMAL_CODE,2622.0,2019_포도,2019-04-01 00:00:00,2020-12-31 00:00:00,,60300.0,1996.5,6600.0,800.0,8.3,,,,,,,,,,,PF_0010064
,,4746.0,2021년_포도,2021-10-12 00:00:00,2022-12-31 00:00:00,,60300.0,1996.5,6600.0,800.0,8.3,,,,,,,,,,,PF_0010064
0.0,NORMAL_CODE,2259.0,2019년_딸기,2019-09-10 00:00:00,2020-05-30 00:00:00,,80400.0,2200.0,7272.73,70000.0,0.1,,,,,,,,,,,PF_0010065
,,3368.0,2020년_딸기,2020-09-17 00:00:00,2021-05-20 00:00:00,,80400.0,2200.0,7272.73,70000.0,0.1,,,,,,,,,,,PF_0010065
,,4748.0,2021년_딸기,2021-09-10 00:00:00,2022-05-31 00:00:00,,80400.0,2000.0,6611.57,70000.0,0.1,,,,,,,,,,,PF_0010065
,,6018.0,2022년_딸기,2022-09-13 00:00:00,2023-05-31 00:00:00,,80400.0,2000.0,6611.57,70000.0,0.1,,,,,,,,,,,PF_0010065
0.0,NORMAL_CODE,2260.0,2019년_토마토,2019-08-13 00:00:00,2020-07-20 00:00:00,,80300.0,3700.0,12231.4,30000.0,0.4,,,,,,,,,,,PF_0010066
,,3361.0,2020년_토마토(레드250),2020-08-20 00:00:00,2021-07-20 00:00:00,,80300.0,3700.0,12231.4,37000.0,0.30000000000000004,,,,,,,,,,,PF_0010066
0.0,NORMAL_CODE,2261.0,2019년_파프리카,2020-02-01 00:00:00,2020-12-31 00:00:00,,132600.0,2900.0,9586.78,32000.0,0.30000000000000004,,,,,,,,,,,PF_0010067
,,3901.0,2021년_파프리카,2021-01-01 00:00:00,2021-12-31 00:00:00,,132600.0,29000.0,95867.76,32000.0,3.0,,,,,,,,,,,PF_0010067
0.0,NORMAL_CODE,2568.0,2019_토마토,2019-05-30 00:00:00,2020-05-30 00:00:00,,80300.0,499.13,1650.0,3500.0,0.5,,,,,,,,,,,PF_0010068
,,3261.0,2020년_토마토,2020-07-10 00:00:00,2021-05-30 00:00:00,,80300.0,499.13,1650.0,3500.0,0.5,,,,,,,,,,,PF_0010068
,,4731.0,2021년_토마토,2021-06-05 00:00:00,2022-05-30 00:00:00,,80300.0,499.13,1650.0,3500.0,0.5,,,,,,,,,,,PF_0010068
0.0,NORMAL_CODE,2262.0,2019년_딸기,2019-09-10 00:00:00,2020-06-10 00:00:00,,80400.0,1500.0,4958.68,50000.0,0.1,,,,,,,,,,,PF_0010069
,,4104.0,2021,2020-09-01 00:00:00,2021-06-10 00:00:00,,80400.0,1497.38,4950.0,50000.0,0.1,,,,,,,,,,,PF_0010069
,,4950.0,2021년 딸기,2021-09-01 00:00:00,2022-07-06 00:00:00,,80400.0,1497.38,4950.0,50000.0,0.1,,,,,,,,,,,PF_0010069
,,6024.0,2022년_딸기,2022-09-07 00:00:00,2023-06-10 00:00:00,,80400.0,1497.38,4950.0,50000.0,0.1,,,,,,,,,,,PF_0010069
0.0,NORMAL_CODE,2263.0,2019년_파프리카,2019-08-15 00:00:00,2020-07-30 00:00:00,,132600.0,1500.0,4958.68,16000.0,0.30000000000000004,,,,,,,,,,,PF_0010070
,,3354.0,2020년_파프리카,2020-08-15 00:00:00,2021-07-31 00:00:00,,132600.0,1500.0,4958.68,16000.0,0.30000000000000004,,,,,,,,,,,PF_0010070
,,4073.0,2020 방울토마토(하이큐),2020-08-30 00:00:00,2021-06-30 00:00:00,,80600.0,1200.0,3966.94,12000.0,0.30000000000000004,,,,,,,,,,,PF_0010070
,,4550.0,2021_오이(백다다기),2021-04-10 00:00:00,2021-07-31 00:00:00,,90100.0,1200.0,3960.0,120000.0,30.3,,,,,,,,,,,PF_0010070
,,4887.0,2021방울토마토 하이큐,2021-08-11 00:00:00,2021-12-30 00:00:00,,80600.0,1512.5,5000.0,12000.0,0.4,,,,,,,,,,,PF_0010070
0.0,NORMAL_CODE,2264.0,2019년_방울토마토,2019-10-04 00:00:00,2020-07-01 00:00:00,,80600.0,2000.0,6611.57,17000.0,0.4,,,,,,,,,,,PF_0010071
,,3060.0,2020_오이(청풍),2020-02-22 00:00:00,2020-06-30 00:00:00,,90100.0,1999.83,6611.0,13500.0,0.5,,,,,,,,,,,PF_0010071
,,3180.0,2020_오이(청춘),2020-05-09 00:00:00,2020-07-31 00:00:00,,90100.0,1999.83,6611.0,13500.0,0.5,,,,,,,,,,,PF_0010071
,,3356.0,2020년_오이,2020-08-15 00:00:00,2021-07-31 00:00:00,,90100.0,2000.0,6611.57,16000.0,0.4,,,,,,,,,,,PF_0010071
,,4749.0,2021년_방울토마토,2021-08-01 00:00:00,2022-01-10 00:00:00,,80600.0,2000.0,6611.57,16000.0,0.4,,,,,,,,,,,PF_0010071
,,4419.0,2021년_방울토마토,2021-01-12 00:00:00,2021-06-30 00:00:00,,80600.0,1999.83,6611.0,7600.0,0.9,,,,,,,,,,,PF_0010071
0.0,NORMAL_CODE,2265.0,2019년_파프리카,2019-09-15 00:00:00,2020-07-01 00:00:00,,132600.0,2400.0,7933.88,24000.0,0.30000000000000004,,,,,,,,,,,PF_0010072
,,3359.0,2020년_파프리카(코지),2020-08-23 00:00:00,2021-07-31 00:00:00,,132600.0,2400.0,7933.88,24000.0,0.30000000000000004,,,,,,,,,,,PF_0010072
,,4886.0,2021 파프리카 코지,2021-08-27 00:00:00,2022-07-31 00:00:00,,132600.0,2359.5,7800.0,24000.0,0.30000000000000004,,,,,,,,,,,PF_0010072
,,5986.0,2022년_파프리카(코지),2022-08-17 00:00:00,2023-07-31 00:00:00,,132600.0,2359.5,7800.0,24000.0,0.30000000000000004,,,,,,,,,,,PF_0010072
0.0,NORMAL_CODE,2266.0,2019년_파프리카,2019-08-18 00:00:00,2020-07-30 00:00:00,,132600.0,2000.0,6611.57,27500.0,0.2,,,,,,,,,,,PF_0010073
,,3401.0,2020년_파프리카,2020-08-20 00:00:00,2021-07-15 00:00:00,,132600.0,2000.0,6611.57,25000.0,0.30000000000000004,,,,,,,,,,,PF_0010073
,,4071.0,2020 파프리카(,2020-08-01 00:00:00,2021-07-30 00:00:00,,132600.0,2000.13,6612.0,25000.0,0.30000000000000004,,,,,,,,,,,PF_0010073
,,4888.0,2021 파프리카 코지,2021-07-25 00:00:00,2022-08-30 00:00:00,,132600.0,4537.5,15000.0,50000.0,0.30000000000000004,,,,,,,,,,,PF_0010073
0.0,NORMAL_CODE,2267.0,2019년_파프리카,2019-09-08 00:00:00,2020-07-30 00:00:00,,132600.0,2000.0,6611.57,25000.0,0.30000000000000004,,,,,,,,,,,PF_0010074
,,3442.0,2020년_파프리카,2020-09-08 00:00:00,2021-07-31 00:00:00,,132600.0,2000.0,6611.57,25000.0,0.30000000000000004,,,,,,,,,,,PF_0010074
0.0,NORMAL_CODE,2268.0,2019년_토마토,2019-07-23 00:00:00,2020-05-30 00:00:00,,80300.0,1000.0,3305.79,6700.0,0.5,,,,,,,,,,,PF_0010075
,,3460.0,2020년_오이,2020-09-30 00:00:00,2021-06-30 00:00:00,,90100.0,1001.88,3312.0,7000.0,0.5,,,,,,,,,,,PF_0010075
,,3200.0,2020_오이,2020-04-24 00:00:00,2020-06-30 00:00:00,,90100.0,1002.0,3312.4,7000.0,0.5,,,,,,,,,,,PF_0010075
,,4751.0,2021년_토마토,2021-08-26 00:00:00,2022-07-10 00:00:00,,80300.0,1001.88,3312.0,7000.0,0.5,,,,,,,,,,,PF_0010075
0.0,NORMAL_CODE,2269.0,2019년_토마토,2019-09-01 00:00:00,2020-01-10 00:00:00,,80300.0,600.0,1983.47,4100.0,0.5,,,,,,,,,,,PF_0010076
,,3380.0,2020년_방울토마토,2020-09-15 00:00:00,2021-06-15 00:00:00,,80600.0,599.86,1983.0,4000.0,0.5,,,,,,,,,,,PF_0010076
,,2740.0,2020_토마토,2020-01-13 00:00:00,2020-06-10 00:00:00,,80600.0,599.86,1983.0,4100.0,0.5,,,,,,,,,,,PF_0010076
,,4430.0,2021년_방울토마토_2,2021-01-25 00:00:00,2021-07-30 00:00:00,,80600.0,453.75,1500.0,4900.0,0.30000000000000004,,,,,,,,,,,PF_0010076
,,4757.0,2021년_방울토마토,2021-09-16 00:00:00,2022-06-30 00:00:00,,80600.0,453.75,1500.0,4900.0,0.30000000000000004,,,,,,,,,,,PF_0010076
,,6021.0,2022년_방울토마토,2022-09-11 00:00:00,2023-06-30 00:00:00,,80600.0,453.75,1500.0,4900.0,0.30000000000000004,,,,,,,,,,,PF_0010076
0.0,NORMAL_CODE,2381.0,2019_방울토마토,2019-12-01 00:00:00,2020-06-20 00:00:00,,80600.0,1000.07,3306.0,7500.0,0.4,,,,,,,,,,,PF_0010077
,,3425.0,2020년_방울토마토,2020-08-10 00:00:00,2021-06-30 00:00:00,,80600.0,1000.07,3306.0,8500.0,0.4,,,,,,,,,,,PF_0010077
,,3221.0,2019_토마토,2019-06-03 00:00:00,2020-07-27 00:00:00,,80600.0,0.30000000000000004,1.0,1.0,1.0,,,,,,,,,,,PF_0010077
,,3222.0,2019_토마토,2019-08-26 00:00:00,2020-07-14 00:00:00,,80300.0,0.30000000000000004,1.0,1.0,1.0,,,,,,,,,,,PF_0010077
,,4744.0,2021년_방울토마토,2021-08-20 00:00:00,2022-01-20 00:00:00,,80600.0,1000.07,3306.0,8500.0,0.4,,,,,,,,,,,PF_0010077
,,4953.0,2021방울토마토 블랙큐,2021-11-20 00:00:00,2022-05-31 00:00:00,,80600.0,1377.59,4554.0,7900.0,0.6000000000000001,,,,,,,,,,,PF_0010077
,,5972.0,2022년_방울토마토(애플),2022-09-15 00:00:00,2023-04-05 00:00:00,,80600.0,1377.59,4554.0,7900.0,0.6000000000000001,,,,,,,,,,,PF_0010077
0.0,NORMAL_CODE,2460.0,2019년_토마토,2019-10-01 00:00:00,2020-06-07 00:00:00,,80600.0,499.13,1650.0,3500.0,0.5,,,,,,,,,,,PF_0010078
,,3448.0,2020년_방울토마토,2020-06-13 00:00:00,2021-06-30 00:00:00,,80600.0,500.0,1652.89,3500.0,0.5,,,,,,,,,,,PF_0010078
0.0,NORMAL_CODE,4099.0,2020년 _ 딸기 (설향),2020-08-25 00:00:00,2021-05-22 00:00:00,,80400.0,798.6,2640.0,23000.0,0.1,,,,,,,,,,,PF_0020046
,,4845.0,2021년_딸기,2021-09-01 00:00:00,2022-05-31 00:00:00,,80400.0,804.65,2660.0,24000.0,0.1,,,,,,,,,,,PF_0020046
,,6009.0,2022년_딸기,2022-09-03 00:00:00,2023-05-31 00:00:00,,80400.0,804.65,2660.0,21000.0,0.1,,,,,,,,,,,PF_0020046
0.0,NORMAL_CODE,4095.0,2020년 _ 딸기 (죽향),2020-10-12 00:00:00,2021-05-31 00:00:00,,80400.0,918.39,3036.0,25000.0,0.1,,,,,,,,,,,PF_0020062
,,4890.0,2021년_딸기,2021-10-22 00:00:00,2022-05-30 00:00:00,,80400.0,918.39,3036.0,18500.0,0.2,,,,,,,,,,,PF_0020062
0.0,NORMAL_CODE,4072.0,2020 방울토마토(하이큐),2020-10-21 00:00:00,2021-06-05 00:00:00,,80600.0,1599.92,5289.0,10800.0,0.5,,,,,,,,,,,PF_0020074
,,4839.0,2021년_방울토마토,2021-09-29 00:00:00,2022-05-10 00:00:00,,80600.0,1597.2,5280.0,11000.0,0.5,,,,,,,,,,,PF_0020074
,,5988.0,2022년_방울토마토(더하드),2022-10-20 00:00:00,2023-06-10 00:00:00,,80600.0,1597.2,5280.0,11800.0,0.4,,,,,,,,,,,PF_0020074
0.0,NORMAL_CODE,4103.0,2021,2020-09-18 00:00:00,2021-06-20 00:00:00,,80400.0,998.25,3300.0,34000.0,0.1,,,,,,,,,,,PF_0020085
,,4824.0,2021년_딸기,2021-09-10 00:00:00,2022-07-08 00:00:00,,80400.0,999.76,3305.0,33000.0,0.1,,,,,,,,,,,PF_0020085
0.0,NORMAL_CODE,4109.0,2021,2020-09-15 00:00:00,2021-06-10 00:00:00,,80400.0,1210.0,4000.0,33000.0,0.1,,,,,,,,,,,PF_0020124
,,4899.0,2021년_딸기(설향),2021-09-19 00:00:00,2022-06-01 00:00:00,,80400.0,1360.0,4488.0,34000.0,0.1,,,,,,,,,,,PF_0020124
0.0,NORMAL_CODE,3303.0,2020_방울토마토,2020-08-15 00:00:00,2021-06-30 00:00:00,,80600.0,1833.15,6060.0,13000.0,0.5,,,,,,,,,,,PF_0020353
,,4819.0,2021년_방울토마토,2021-10-30 00:00:00,2022-06-30 00:00:00,,80600.0,1833.15,6060.0,11000.0,0.6000000000000001,,,,,,,,,,,PF_0020353
0.0,NORMAL_CODE,3304.0,2020_딸기,2020-09-10 00:00:00,2021-05-31 00:00:00,,80400.0,449.21,1485.0,10000.0,0.1,,,,,,,,,,,PF_0020354
,,4069.0,2020 딸기(설향),2020-09-11 00:00:00,2021-06-25 00:00:00,,80400.0,450.12,1488.0,11000.0,0.1,,,,,,,,,,,PF_0020354
,,4816.0,2021년_딸기 설향,2021-09-10 00:00:00,2022-05-30 00:00:00,,80400.0,499.13,1650.0,11000.0,0.1,,,,,,,,,,,PF_0020354
,,5990.0,2022년_딸기,2022-09-07 00:00:00,2023-05-31 00:00:00,,80400.0,499.13,1650.0,10500.0,0.2,,,,,,,,,,,PF_0020354
0.0,NORMAL_CODE,3302.0,2020_가지,2020-09-10 00:00:00,2021-06-10 00:00:00,,90300.0,1497.38,4950.0,9500.0,0.5,,,,,,,,,,,PF_0020355
,,4821.0,2021년_가지,2021-07-01 00:00:00,2022-06-30 00:00:00,,90300.0,1497.38,4950.0,9500.0,0.5,,,,,,,,,,,PF_0020355
0.0,NORMAL_CODE,3300.0,2020_토마토,2020-09-25 00:00:00,2021-07-20 00:00:00,,80300.0,1784.75,5900.0,8000.0,0.7000000000000001,,,,,,,,,,,PF_0020356
,,4685.0,2021년_토마토,2021-09-01 00:00:00,2022-07-30 00:00:00,,80300.0,1787.88,5900.0,8000.0,1.3599999999999999,,,,,,,,,,,PF_0020356
,,5697.0,리포트 작성을 위한 임시작기,2020-08-01 00:00:00,2022-12-31 00:00:00,,80300.0,0.30000000000000004,1.0,1.0,1.0,,,,,,,,,,,PF_0020356
,,5417.0,2022년 토마토(코모도),2022-03-20 00:00:00,2022-07-30 00:00:00,,80300.0,1784.75,5900.0,5000.0,1.2,,,,,,,,,,,PF_0020356
,,5996.0,2022년_토마토,2022-09-26 00:00:00,2023-07-31 00:00:00,,80300.0,1784.75,5900.0,8000.0,0.7000000000000001,,,,,,,,,,,PF_0020356
0.0,NORMAL_CODE,3620.0,2020년_딸기,2020-10-20 00:00:00,2021-06-05 00:00:00,,80400.0,698.78,2310.0,22000.0,0.1,,,,,,,,,,,PF_0020394
,,4933.0,2021년 딸기,2021-09-13 00:00:00,2022-06-10 00:00:00,,80400.0,700.0,2314.05,17000.0,0.1,,,,,,,,,,,PF_0020394
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020466
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020467
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020468
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020469
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020470
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020471
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020472
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020473
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020474
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020475
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020476
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020477
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020478
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020479
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020480
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020481
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020482
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020483
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020484
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020485
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020486
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020487
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020488
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020489
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020490
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020491
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020492
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020493
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020494
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020495
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020496
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020497
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020498
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020499
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020500
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020501
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020502
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020503
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020504
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020505
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020506
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020507
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020508
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020509
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020510
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020511
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020512
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020513
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020514
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020515
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020516
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020517
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020518
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020519
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020520
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020521
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020522
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020523
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020524
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020525
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020526
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020527
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020528
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020529
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020530
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020531
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020532
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020533
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020534
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020535
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020536
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020537
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020538
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020539
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020540
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020541
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020542
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020543
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020544
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020545
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020546
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020547
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020548
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020549
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020550
0.0,NORMAL_CODE,,,,,,,,,,,,,,,,,,,,,PF_0020551
0.0,NORMAL_CODE,3820.0,2021_오이,2021-01-15 00:00:00,2021-07-10 00:00:00,,90100.0,1796.85,5940.0,13200.0,0.5,,,,,,,,,,,PF_0020656
0.0,NORMAL_CODE,4526.0,2021년_토마토,2021-01-20 00:00:00,2021-07-10 00:00:00,,80300.0,453.75,1500.0,4500.0,0.30000000000000004,,,,,,,,,,,PF_0020671
,,4840.0,2021년_토마토,2021-07-10 00:00:00,2021-12-05 00:00:00,,80300.0,453.75,1500.0,4500.0,0.30000000000000004,,,,,,,,,,,PF_0020671
0.0,NORMAL_CODE,4036.0,2020년_딸기,2020-09-20 00:00:00,2021-06-30 00:00:00,,80400.0,250.0,826.45,10000.0,0.1,,,,,,,,,,,PF_0020672
,,4825.0,2021년_딸기,2021-09-05 00:00:00,2022-05-30 00:00:00,,80400.0,250.0,826.45,10000.0,0.1,,,,,,,,,,,PF_0020672
0.0,NORMAL_CODE,4040.0,2020년_딸기,2020-09-15 00:00:00,2021-04-30 00:00:00,,80400.0,1512.5,5000.0,24000.0,0.2,,,,,,,,,,,PF_0020673
,,4841.0,2021년_딸기,2021-09-10 00:00:00,2022-04-30 00:00:00,,80400.0,1512.5,5000.0,40000.0,0.1,,,,,,,,,,,PF_0020673
0.0,NORMAL_CODE,4031.0,2020년_딸기,2020-08-19 00:00:00,2021-06-30 00:00:00,,80400.0,296.45,980.0,7000.0,0.1,,,,,,,,,,,PF_0020674
0.0,NORMAL_CODE,4050.0,2020년_딸기,2020-09-03 00:00:00,2021-06-30 00:00:00,,80400.0,1542.75,5100.0,23000.0,0.2,,,,,,,,,,,PF_0020675
,,4846.0,2021년_딸기,2021-08-30 00:00:00,2022-10-30 00:00:00,,80400.0,1542.75,5100.0,23000.0,0.2,,,,,,,,,,,PF_0020675
0.0,NORMAL_CODE,4046.0,2020년_딸기,2020-09-21 00:00:00,2021-06-30 00:00:00,,80400.0,598.95,1980.0,10000.0,0.2,,,,,,,,,,,PF_0020676
,,4826.0,2021년_딸기,2021-09-11 00:00:00,2022-04-30 00:00:00,,80400.0,598.95,1980.0,12000.0,0.2,,,,,,,,,,,PF_0020676
