,지역,일시,발전량,년,월,계절
1616,강원도,2021-06-05,2221452.2970000003,2021,06,봄
1617,강원도,2021-06-06,2572777.498,2021,06,봄
1618,강원도,2021-06-07,1581267.928,2021,06,봄
1619,강원도,2021-06-08,1896602.805,2021,06,봄
1620,강원도,2021-06-09,2519238.195,2021,06,봄
1621,강원도,2021-06-10,1720500.406,2021,06,봄
1622,강원도,2021-06-11,1164510.449,2021,06,봄
1623,강원도,2021-06-12,2550514.589,2021,06,봄
1624,강원도,2021-06-13,2658303.686,2021,06,봄
1625,강원도,2021-06-14,2291038.0979999998,2021,06,봄
1626,강원도,2021-06-15,751732.116,2021,06,봄
1627,강원도,2021-06-16,1671219.093,2021,06,봄
1628,강원도,2021-06-17,1133389.833,2021,06,봄
1629,강원도,2021-06-18,973323.898,2021,06,봄
1630,강원도,2021-06-19,2702861.098,2021,06,봄
1631,강원도,2021-06-20,2454425.077,2021,06,봄
1632,강원도,2021-06-21,1875549.959,2021,06,봄
1633,강원도,2021-06-22,1510102.376,2021,06,봄
1634,강원도,2021-06-23,1640982.2920000001,2021,06,봄
1635,강원도,2021-06-24,2370061.279,2021,06,봄
1636,강원도,2021-06-25,2261902.997,2021,06,봄
1637,강원도,2021-06-26,1022819.563,2021,06,봄
1638,강원도,2021-06-27,1903081.646,2021,06,봄
1639,강원도,2021-06-28,1610061.523,2021,06,봄
1640,강원도,2021-06-29,2012542.355,2021,06,봄
1641,강원도,2021-06-30,1357657.898,2021,06,봄
1642,강원도,2021-07-01,2328656.196,2021,07,봄
1643,강원도,2021-07-02,1746709.412,2021,07,봄
1644,강원도,2021-07-03,687914.823,2021,07,봄
1645,강원도,2021-07-04,512984.279,2021,07,봄
1646,강원도,2021-07-05,1646477.84,2021,07,봄
1647,강원도,2021-07-06,2073621.155,2021,07,봄
1648,강원도,2021-07-07,1728240.569,2021,07,봄
1649,강원도,2021-07-08,1981805.806,2021,07,봄
1650,강원도,2021-07-09,1837656.021,2021,07,봄
1651,강원도,2021-07-10,1579888.433,2021,07,봄
1652,강원도,2021-07-11,1299050.541,2021,07,봄
1653,강원도,2021-07-12,2302981.842,2021,07,봄
1654,강원도,2021-07-13,2252467.947,2021,07,봄
1655,강원도,2021-07-14,2193020.311,2021,07,봄
1656,강원도,2021-07-15,1816837.766,2021,07,봄
1657,강원도,2021-07-16,2389327.725,2021,07,봄
1658,강원도,2021-07-17,1940402.55,2021,07,봄
1659,강원도,2021-07-18,2291510.258,2021,07,봄
1660,강원도,2021-07-19,1790578.837,2021,07,봄
1661,강원도,2021-07-20,2151836.63,2021,07,봄
1662,강원도,2021-07-21,2505706.403,2021,07,봄
1663,강원도,2021-07-22,2673371.554,2021,07,봄
1664,강원도,2021-07-23,2661552.114,2021,07,봄
1665,강원도,2021-07-24,2518230.477,2021,07,봄
1666,강원도,2021-07-25,2454045.573,2021,07,봄
1667,강원도,2021-07-26,2487671.953,2021,07,봄
1668,강원도,2021-07-27,2531314.426,2021,07,봄
1669,강원도,2021-07-28,2529835.624,2021,07,봄
1670,강원도,2021-07-29,2225728.692,2021,07,봄
1671,강원도,2021-07-30,2305024.923,2021,07,봄
1672,강원도,2021-07-31,1965850.0729999999,2021,07,봄
1673,강원도,2021-08-01,1301550.127,2021,08,봄
1674,강원도,2021-08-02,1222123.198,2021,08,봄
1675,강원도,2021-08-03,1881884.112,2021,08,봄
1676,강원도,2021-08-04,2117750.661,2021,08,봄
1677,강원도,2021-08-05,2290273.971,2021,08,봄
1678,강원도,2021-08-06,1944905.347,2021,08,봄
1679,강원도,2021-08-07,2154323.405,2021,08,봄
1680,강원도,2021-08-08,964623.111,2021,08,봄
1681,강원도,2021-08-09,1876676.02,2021,08,봄
1682,강원도,2021-08-10,1675826.492,2021,08,봄
1683,강원도,2021-08-11,2011676.3,2021,08,봄
1684,강원도,2021-08-12,1606375.448,2021,08,봄
1685,강원도,2021-08-13,1343899.491,2021,08,봄
1686,강원도,2021-08-14,1057928.24,2021,08,봄
1687,강원도,2021-08-15,1894300.409,2021,08,봄
1688,강원도,2021-08-16,1984805.1030000001,2021,08,봄
1689,강원도,2021-08-17,1320422.857,2021,08,봄
1690,강원도,2021-08-18,1390478.333,2021,08,봄
1691,강원도,2021-08-19,1501772.78,2021,08,봄
1692,강원도,2021-08-20,2023154.078,2021,08,봄
1693,강원도,2021-08-21,574473.265,2021,08,봄
1694,강원도,2021-08-22,1224323.2719999999,2021,08,봄
1695,강원도,2021-08-23,601260.777,2021,08,봄
1696,강원도,2021-08-24,517634.418,2021,08,봄
1697,강원도,2021-08-25,573957.793,2021,08,봄
1698,강원도,2021-08-26,1200922.484,2021,08,봄
1699,강원도,2021-08-27,433660.422,2021,08,봄
1700,강원도,2021-08-28,1794051.421,2021,08,봄
1701,강원도,2021-08-29,1402956.62,2021,08,봄
1702,강원도,2021-08-30,1501797.216,2021,08,봄
1703,강원도,2021-08-31,489983.93299999996,2021,08,봄
1704,강원도,2021-09-01,572518.345,2021,09,봄
1705,강원도,2021-09-02,1603590.585,2021,09,봄
1706,강원도,2021-09-03,2366844.471,2021,09,봄
1707,강원도,2021-09-04,2050066.645,2021,09,봄
1708,강원도,2021-09-05,1763461.091,2021,09,봄
1709,강원도,2021-09-06,1446158.569,2021,09,봄
1710,강원도,2021-09-07,291179.97,2021,09,봄
1711,강원도,2021-09-08,1797853.9919999999,2021,09,봄
1712,강원도,2021-09-09,2166941.3850000002,2021,09,봄
1713,강원도,2021-09-10,1813325.873,2021,09,봄
1714,강원도,2021-09-11,2318234.228,2021,09,봄
1715,강원도,2021-09-12,2222357.107,2021,09,봄
1716,강원도,2021-09-13,1884140.859,2021,09,봄
1717,강원도,2021-09-14,1993360.148,2021,09,봄
1718,강원도,2021-09-15,1751195.278,2021,09,봄
1719,강원도,2021-09-16,2029743.766,2021,09,봄
1720,강원도,2021-09-17,977352.345,2021,09,봄
1721,강원도,2021-09-18,1960966.615,2021,09,봄
1722,강원도,2021-09-19,1631952.742,2021,09,봄
1723,강원도,2021-09-20,2248983.16,2021,09,봄
1724,강원도,2021-09-21,817957.13,2021,09,봄
1725,강원도,2021-09-22,1353406.125,2021,09,봄
1726,강원도,2021-09-23,1534230.903,2021,09,봄
1727,강원도,2021-09-24,1557371.479,2021,09,봄
1728,강원도,2021-09-25,762223.577,2021,09,봄
1729,강원도,2021-09-26,2022522.206,2021,09,봄
1730,강원도,2021-09-27,1256758.594,2021,09,봄
1731,강원도,2021-09-28,1272698.227,2021,09,봄
1732,강원도,2021-09-29,311701.641,2021,09,봄
1733,강원도,2021-09-30,2085738.246,2021,09,봄
1734,강원도,2021-10-01,2088527.213,2021,10,봄
1735,강원도,2021-10-02,1991317.43,2021,10,봄
1736,강원도,2021-10-03,2076585.573,2021,10,봄
1737,강원도,2021-10-04,584182.135,2021,10,봄
1738,강원도,2021-10-05,1199215.362,2021,10,봄
1739,강원도,2021-10-06,359220.975,2021,10,봄
1740,강원도,2021-10-07,541760.095,2021,10,봄
1741,강원도,2021-10-08,392975.365,2021,10,봄
1742,강원도,2021-10-09,660593.795,2021,10,봄
1743,강원도,2021-10-10,816266.176,2021,10,봄
1744,강원도,2021-10-11,801445.64,2021,10,봄
1745,강원도,2021-10-12,652296.603,2021,10,봄
1746,강원도,2021-10-13,1525728.033,2021,10,봄
1747,강원도,2021-10-14,1852553.49,2021,10,봄
1748,강원도,2021-10-15,530873.168,2021,10,봄
1749,강원도,2021-10-16,880106.317,2021,10,봄
1750,강원도,2021-10-17,2392336.643,2021,10,봄
1751,강원도,2021-10-18,1919469.301,2021,10,봄
1752,강원도,2021-10-19,1199515.281,2021,10,봄
1753,강원도,2021-10-20,1950658.745,2021,10,봄
1754,강원도,2021-10-21,1576593.344,2021,10,봄
1755,강원도,2021-10-22,1401720.426,2021,10,봄
1756,강원도,2021-10-23,2051612.037,2021,10,봄
1757,강원도,2021-10-24,2043855.7750000001,2021,10,봄
1758,강원도,2021-10-25,1992064.491,2021,10,봄
1759,강원도,2021-10-26,1698537.231,2021,10,봄
1760,강원도,2021-10-27,1821326.5150000001,2021,10,봄
1761,강원도,2021-10-28,1990246.806,2021,10,봄
1762,강원도,2021-10-29,1678260.296,2021,10,봄
1763,강원도,2021-10-30,1270420.597,2021,10,봄
1764,강원도,2021-10-31,1634374.216,2021,10,봄
1765,강원도,2021-11-01,1375436.7280000001,2021,11,봄
1766,강원도,2021-11-02,1266664.776,2021,11,봄
1767,강원도,2021-11-03,1371988.013,2021,11,봄
1768,강원도,2021-11-04,1331345.279,2021,11,봄
1769,강원도,2021-11-05,1567976.291,2021,11,봄
1770,강원도,2021-11-06,1448727.327,2021,11,봄
1771,강원도,2021-11-07,1364363.293,2021,11,봄
1772,강원도,2021-11-08,237826.51,2021,11,봄
1773,강원도,2021-11-09,363753.83,2021,11,봄
1774,강원도,2021-11-10,840458.943,2021,11,봄
1775,강원도,2021-11-11,1251875.7079999999,2021,11,봄
1776,강원도,2021-11-12,1919784.7659999998,2021,11,봄
1777,강원도,2021-11-13,1791814.472,2021,11,봄
1778,강원도,2021-11-14,1060633.389,2021,11,봄
1779,강원도,2021-11-15,1527307.163,2021,11,봄
1780,강원도,2021-11-16,1680592.633,2021,11,봄
1781,강원도,2021-11-17,1682049.663,2021,11,봄
1782,강원도,2021-11-18,817686.731,2021,11,봄
1783,강원도,2021-11-19,971058.399,2021,11,봄
1784,강원도,2021-11-20,1327273.2719999999,2021,11,봄
1785,강원도,2021-11-21,633156.87,2021,11,봄
1786,강원도,2021-11-22,1198908.619,2021,11,봄
1787,강원도,2021-11-23,1457397.885,2021,11,봄
1788,강원도,2021-11-24,919994.82,2021,11,봄
1789,강원도,2021-11-25,1512088.81,2021,11,봄
1790,강원도,2021-11-26,1458741.873,2021,11,봄
1791,강원도,2021-11-27,1676502.655,2021,11,봄
1792,강원도,2021-11-28,1617259.442,2021,11,봄
1793,강원도,2021-11-29,1301637.393,2021,11,봄
1794,강원도,2021-11-30,126588.911,2021,11,봄
1795,강원도,2021-12-01,1594317.248,2021,12,봄
1796,강원도,2021-12-02,1276867.459,2021,12,봄
1797,강원도,2021-12-03,1587155.464,2021,12,봄
1798,강원도,2021-12-04,1624580.488,2021,12,봄
1799,강원도,2021-12-05,1549863.281,2021,12,봄
1800,강원도,2021-12-06,1402706.904,2021,12,봄
1801,강원도,2021-12-07,863902.355,2021,12,봄
1802,강원도,2021-12-08,1354870.092,2021,12,봄
1803,강원도,2021-12-09,762260.865,2021,12,봄
1804,강원도,2021-12-10,560622.101,2021,12,봄
1805,강원도,2021-12-11,931584.395,2021,12,봄
1806,강원도,2021-12-12,1263420.626,2021,12,봄
1807,강원도,2021-12-13,1588889.183,2021,12,봄
1808,강원도,2021-12-14,910757.459,2021,12,봄
1809,강원도,2021-12-15,393944.837,2021,12,봄
1810,강원도,2021-12-16,830609.4130000001,2021,12,봄
1811,강원도,2021-12-17,1483839.011,2021,12,봄
1812,강원도,2021-12-18,1256902.487,2021,12,봄
1813,강원도,2021-12-19,1207844.801,2021,12,봄
1814,강원도,2021-12-20,807857.559,2021,12,봄
1815,강원도,2021-12-21,1166716.83,2021,12,봄
1816,강원도,2021-12-22,1401283.132,2021,12,봄
1817,강원도,2021-12-23,1322415.818,2021,12,봄
1818,강원도,2021-12-24,453962.822,2021,12,봄
1819,강원도,2021-12-25,1091871.371,2021,12,봄
1820,강원도,2021-12-26,1306273.669,2021,12,봄
1821,강원도,2021-12-27,938485.905,2021,12,봄
1822,강원도,2021-12-28,1013035.228,2021,12,봄
1823,강원도,2021-12-29,412176.871,2021,12,봄
1824,강원도,2021-12-30,1366162.368,2021,12,봄
1825,강원도,2021-12-31,1639502.0929999999,2021,12,봄
1826,경기도,2017-01-01,108720.225,2017,01,봄
1827,경기도,2017-01-02,107847.984,2017,01,봄
1828,경기도,2017-01-03,225404.64299999998,2017,01,봄
1829,경기도,2017-01-04,219419.708,2017,01,봄
1830,경기도,2017-01-05,90492.20199999999,2017,01,봄
1831,경기도,2017-01-06,212551.304,2017,01,봄
1832,경기도,2017-01-07,182292.253,2017,01,봄
1833,경기도,2017-01-08,139091.88999999998,2017,01,봄
1834,경기도,2017-01-09,180078.878,2017,01,봄
1835,경기도,2017-01-10,210531.19999999998,2017,01,봄
1836,경기도,2017-01-11,233033.43600000002,2017,01,봄
1837,경기도,2017-01-12,206591.978,2017,01,봄
1838,경기도,2017-01-13,182024.209,2017,01,봄
1839,경기도,2017-01-14,294336.344,2017,01,봄
1840,경기도,2017-01-15,287715.272,2017,01,봄
1841,경기도,2017-01-16,274737.729,2017,01,봄
1842,경기도,2017-01-17,200288.299,2017,01,봄
1843,경기도,2017-01-18,102935.705,2017,01,봄
1844,경기도,2017-01-19,176545.903,2017,01,봄
1845,경기도,2017-01-20,55750.653,2017,01,봄
1846,경기도,2017-01-21,91578.22,2017,01,봄
1847,경기도,2017-01-22,171858.196,2017,01,봄
1848,경기도,2017-01-23,249792.484,2017,01,봄
1849,경기도,2017-01-24,274739.881,2017,01,봄
1850,경기도,2017-01-25,281892.333,2017,01,봄
1851,경기도,2017-01-26,175124.815,2017,01,봄
1852,경기도,2017-01-27,310844.03,2017,01,봄
1853,경기도,2017-01-28,254628.02,2017,01,봄
1854,경기도,2017-01-29,22943.362,2017,01,봄
1855,경기도,2017-01-30,134320.772,2017,01,봄
1856,경기도,2017-01-31,206819.137,2017,01,봄
1857,경기도,2017-02-01,294304.583,2017,02,봄
1858,경기도,2017-02-02,318917.89,2017,02,봄
1859,경기도,2017-02-03,256449.476,2017,02,봄
1860,경기도,2017-02-04,79257.274,2017,02,봄
1861,경기도,2017-02-05,51572.067,2017,02,봄
1862,경기도,2017-02-06,327948.458,2017,02,봄
1863,경기도,2017-02-07,185971.543,2017,02,봄
1864,경기도,2017-02-08,145372.66,2017,02,봄
1865,경기도,2017-02-09,301758.379,2017,02,봄
1866,경기도,2017-02-10,347981.391,2017,02,봄
1867,경기도,2017-02-11,349961.263,2017,02,봄
1868,경기도,2017-02-12,354579.775,2017,02,봄
1869,경기도,2017-02-13,201396.17,2017,02,봄
1870,경기도,2017-02-14,337030.343,2017,02,봄
1871,경기도,2017-02-15,270770.473,2017,02,봄
1872,경기도,2017-02-16,181363.939,2017,02,봄
1873,경기도,2017-02-17,360603.302,2017,02,봄
1874,경기도,2017-02-18,371302.644,2017,02,봄
1875,경기도,2017-02-19,144948.69,2017,02,봄
1876,경기도,2017-02-20,350932.68700000003,2017,02,봄
1877,경기도,2017-02-21,356432.094,2017,02,봄
1878,경기도,2017-02-22,32261.775999999998,2017,02,봄
1879,경기도,2017-02-23,379205.513,2017,02,봄
1880,경기도,2017-02-24,370095.883,2017,02,봄
1881,경기도,2017-02-25,363508.929,2017,02,봄
1882,경기도,2017-02-26,356903.414,2017,02,봄
1883,경기도,2017-02-27,377187.91699999996,2017,02,봄
1884,경기도,2017-02-28,337451.507,2017,02,봄
1885,경기도,2017-03-01,136455.136,2017,03,봄
1886,경기도,2017-03-02,302706.333,2017,03,봄
1887,경기도,2017-03-03,339524.248,2017,03,봄
1888,경기도,2017-03-04,355646.009,2017,03,봄
1889,경기도,2017-03-05,246370.665,2017,03,봄
1890,경기도,2017-03-06,420373.485,2017,03,봄
1891,경기도,2017-03-07,422445.599,2017,03,봄
1892,경기도,2017-03-08,334553.683,2017,03,봄
1893,경기도,2017-03-09,362817.013,2017,03,봄
1894,경기도,2017-03-10,399713.562,2017,03,봄
1895,경기도,2017-03-11,375419.094,2017,03,봄
1896,경기도,2017-03-12,203330.978,2017,03,봄
1897,경기도,2017-03-13,380856.919,2017,03,봄
1898,경기도,2017-03-14,401148.364,2017,03,봄
1899,경기도,2017-03-15,397727.474,2017,03,봄
1900,경기도,2017-03-16,375719.15,2017,03,봄
1901,경기도,2017-03-17,371890.958,2017,03,봄
1902,경기도,2017-03-18,341981.994,2017,03,봄
1903,경기도,2017-03-19,372651.038,2017,03,봄
1904,경기도,2017-03-20,125768.439,2017,03,봄
1905,경기도,2017-03-21,326908.664,2017,03,봄
1906,경기도,2017-03-22,379993.07,2017,03,봄
1907,경기도,2017-03-23,320109.131,2017,03,봄
1908,경기도,2017-03-24,289956.75299999997,2017,03,봄
1909,경기도,2017-03-25,209560.16,2017,03,봄
1910,경기도,2017-03-26,248741.295,2017,03,봄
1911,경기도,2017-03-27,205756.26,2017,03,봄
1912,경기도,2017-03-28,257819.89299999998,2017,03,봄
1913,경기도,2017-03-29,363277.042,2017,03,봄
1914,경기도,2017-03-30,348735.545,2017,03,봄
1915,경기도,2017-03-31,104166.769,2017,03,봄
1916,경기도,2017-04-01,315176.734,2017,04,봄
1917,경기도,2017-04-02,389379.515,2017,04,봄
1918,경기도,2017-04-03,421048.75299999997,2017,04,봄
1919,경기도,2017-04-04,373906.279,2017,04,봄
1920,경기도,2017-04-05,69964.475,2017,04,봄
1921,경기도,2017-04-06,154676.787,2017,04,봄
1922,경기도,2017-04-07,371022.936,2017,04,봄
1923,경기도,2017-04-08,312709.885,2017,04,봄
1924,경기도,2017-04-09,274226.458,2017,04,봄
1925,경기도,2017-04-10,453753.387,2017,04,봄
1926,경기도,2017-04-11,386759.705,2017,04,봄
1927,경기도,2017-04-12,461382.381,2017,04,봄
1928,경기도,2017-04-13,380986.881,2017,04,봄
1929,경기도,2017-04-14,190888.452,2017,04,봄
1930,경기도,2017-04-15,403916.691,2017,04,봄
1931,경기도,2017-04-16,340136.337,2017,04,봄
1932,경기도,2017-04-17,86034.037,2017,04,봄
1933,경기도,2017-04-18,163460.142,2017,04,봄
1934,경기도,2017-04-19,464263.193,2017,04,봄
1935,경기도,2017-04-20,209751.634,2017,04,봄
1936,경기도,2017-04-21,394275.351,2017,04,봄
1937,경기도,2017-04-22,431165.897,2017,04,봄
1938,경기도,2017-04-23,459580.375,2017,04,봄
1939,경기도,2017-04-24,437806.159,2017,04,봄
1940,경기도,2017-04-25,305423.271,2017,04,봄
1941,경기도,2017-04-26,462924.603,2017,04,봄
1942,경기도,2017-04-27,451046.188,2017,04,봄
1943,경기도,2017-04-28,408241.967,2017,04,봄
1944,경기도,2017-04-29,436467.642,2017,04,봄
1945,경기도,2017-04-30,391869.83,2017,04,봄
1946,경기도,2017-05-01,419805.238,2017,05,봄
1947,경기도,2017-05-02,367036.879,2017,05,봄
1948,경기도,2017-05-03,419403.328,2017,05,봄
1949,경기도,2017-05-04,322111.25,2017,05,봄
1950,경기도,2017-05-05,407245.319,2017,05,봄
1951,경기도,2017-05-06,440643.607,2017,05,봄
1952,경기도,2017-05-07,445605.645,2017,05,봄
1953,경기도,2017-05-08,301610.634,2017,05,봄
1954,경기도,2017-05-09,144236.966,2017,05,봄
1955,경기도,2017-05-10,278708.51800000004,2017,05,봄
1956,경기도,2017-05-11,307750.23,2017,05,봄
1957,경기도,2017-05-12,146108.145,2017,05,봄
1958,경기도,2017-05-13,199616.3,2017,05,봄
1959,경기도,2017-05-14,475084.27999999997,2017,05,봄
1960,경기도,2017-05-15,367841.946,2017,05,봄
1961,경기도,2017-05-16,357730.817,2017,05,봄
1962,경기도,2017-05-17,452855.869,2017,05,봄
1963,경기도,2017-05-18,429710.462,2017,05,봄
1964,경기도,2017-05-19,459166.694,2017,05,봄
1965,경기도,2017-05-20,422495.419,2017,05,봄
1966,경기도,2017-05-21,455484.58,2017,05,봄
1967,경기도,2017-05-22,413710.265,2017,05,봄
1968,경기도,2017-05-23,238927.55800000002,2017,05,봄
1969,경기도,2017-05-24,421400.11699999997,2017,05,봄
1970,경기도,2017-05-25,440607.261,2017,05,봄
1971,경기도,2017-05-26,441957.646,2017,05,봄
1972,경기도,2017-05-27,472164.69100000005,2017,05,봄
1973,경기도,2017-05-28,418504.23600000003,2017,05,봄
1974,경기도,2017-05-29,411937.623,2017,05,봄
1975,경기도,2017-05-30,386619.869,2017,05,봄
1976,경기도,2017-05-31,347116.637,2017,05,봄
1977,경기도,2017-06-01,354899.503,2017,06,봄
1978,경기도,2017-06-02,471881.621,2017,06,봄
1979,경기도,2017-06-03,460824.517,2017,06,봄
1980,경기도,2017-06-04,472144.889,2017,06,봄
1981,경기도,2017-06-05,465168.126,2017,06,봄
1982,경기도,2017-06-06,145998.855,2017,06,봄
1983,경기도,2017-06-07,66912.168,2017,06,봄
1984,경기도,2017-06-08,424715.423,2017,06,봄
1985,경기도,2017-06-09,357545.475,2017,06,봄
1986,경기도,2017-06-10,418515.205,2017,06,봄
1987,경기도,2017-06-11,492543.07,2017,06,봄
1988,경기도,2017-06-12,409428.65,2017,06,봄
1989,경기도,2017-06-13,362682.97599999997,2017,06,봄
1990,경기도,2017-06-14,424096.289,2017,06,봄
1991,경기도,2017-06-15,447860.299,2017,06,봄
1992,경기도,2017-06-16,428938.81299999997,2017,06,봄
1993,경기도,2017-06-17,429820.635,2017,06,봄
1994,경기도,2017-06-18,450087.026,2017,06,봄
1995,경기도,2017-06-19,394200.058,2017,06,봄
1996,경기도,2017-06-20,367133.067,2017,06,봄
